t,Eint,Ekin,Wext,Etot,Ebal,Wnormal,Wfric,Wext_1,Wext_2,Wnormal_1,Wnormal_2,Wfric_1,Wfric_2,Fn_1,Fn_2,dn_1,dn_2,bc_1_dx,bc_1_dy,bc_1_dz,bc_2_dx,bc_2_dy,bc_2_dz
3.176797e-03,9.373293e-04,2.335114e-15,8.915184e-04,9.373293e-04,-4.581082e-05,8.915184e-04,3.310508e-13,0.000000e+00,8.915184e-04,0.000000e+00,8.915184e-04,0.000000e+00,3.310508e-13,-3.804731e+02,-3.806300e+02,0.000000e+00,3.403413e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-2.416509e-06,0.000000e+00
3.222183e-03,9.512216e-04,2.335163e-15,9.044790e-04,9.512216e-04,-4.674255e-05,9.044790e-04,3.411651e-13,0.000000e+00,9.044790e-04,0.000000e+00,9.044790e-04,0.000000e+00,3.411651e-13,-3.806549e+02,-3.808114e+02,0.000000e+00,3.403409e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-2.450543e-06,0.000000e+00
3.267569e-03,9.651215e-04,2.335202e-15,9.174458e-04,9.651215e-04,-4.767576e-05,9.174458e-04,3.514395e-13,0.000000e+00,9.174458e-04,0.000000e+00,9.174458e-04,0.000000e+00,3.514395e-13,-3.808383e+02,-3.809943e+02,0.000000e+00,3.403404e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-2.484577e-06,0.000000e+00
3.312955e-03,9.790292e-04,2.335230e-15,9.304188e-04,9.790292e-04,-4.861042e-05,9.304188e-04,3.618742e-13,0.000000e+00,9.304188e-04,0.000000e+00,9.304188e-04,0.000000e+00,3.618742e-13,-3.810231e+02,-3.811787e+02,0.000000e+00,3.403399e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-2.518611e-06,0.000000e+00
3.358341e-03,9.929446e-04,2.335249e-15,9.433982e-04,9.929446e-04,-4.954646e-05,9.433982e-04,3.724695e-13,0.000000e+00,9.433982e-04,0.000000e+00,9.433982e-04,0.000000e+00,3.724695e-13,-3.812094e+02,-3.813646e+02,0.000000e+00,3.403395e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-2.552645e-06,0.000000e+00
3.403727e-03,1.006868e-03,2.335257e-15,9.563839e-04,1.006868e-03,-5.048383e-05,9.563839e-04,3.832256e-13,0.000000e+00,9.563839e-04,0.000000e+00,9.563839e-04,0.000000e+00,3.832256e-13,-3.813971e+02,-3.815520e+02,0.000000e+00,3.403390e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-2.586679e-06,0.000000e+00
3.449113e-03,1.020798e-03,2.335256e-15,9.693760e-04,1.020798e-03,-5.142249e-05,9.693760e-04,3.941428e-13,0.000000e+00,9.693760e-04,0.000000e+00,9.693760e-04,0.000000e+00,3.941428e-13,-3.815861e+02,-3.817407e+02,0.000000e+00,3.403385e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-2.620713e-06,0.000000e+00
3.494500e-03,1.034737e-03,2.335246e-15,9.823745e-04,1.034737e-03,-5.236239e-05,9.823745e-04,4.052214e-13,0.000000e+00,9.823745e-04,0.000000e+00,9.823745e-04,0.000000e+00,4.052214e-13,-3.817765e+02,-3.819308e+02,0.000000e+00,3.403380e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-2.654747e-06,0.000000e+00
3.539886e-03,1.048683e-03,2.335226e-15,9.953796e-04,1.048683e-03,-5.330348e-05,9.953796e-04,4.164616e-13,0.000000e+00,9.953796e-04,0.000000e+00,9.953796e-04,0.000000e+00,4.164616e-13,-3.819681e+02,-3.821222e+02,0.000000e+00,3.403376e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-2.688780e-06,0.000000e+00
3.585273e-03,1.062637e-03,2.335197e-15,1.008391e-03,1.062637e-03,-5.424572e-05,1.008391e-03,4.278636e-13,0.000000e+00,1.008391e-03,0.000000e+00,1.008391e-03,0.000000e+00,4.278636e-13,-3.821611e+02,-3.823150e+02,0.000000e+00,3.403371e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-2.722814e-06,0.000000e+00
3.630659e-03,1.076598e-03,2.335159e-15,1.021409e-03,1.076598e-03,-5.518906e-05,1.021409e-03,4.394277e-13,0.000000e+00,1.021409e-03,0.000000e+00,1.021409e-03,0.000000e+00,4.394277e-13,-3.823552e+02,-3.825090e+02,0.000000e+00,3.403366e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-2.756848e-06,0.000000e+00
3.676046e-03,1.090568e-03,2.335113e-15,1.034434e-03,1.090568e-03,-5.613346e-05,1.034434e-03,4.511541e-13,0.000000e+00,1.034434e-03,0.000000e+00,1.034434e-03,0.000000e+00,4.511541e-13,-3.825506e+02,-3.827042e+02,0.000000e+00,3.403362e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-2.790881e-06,0.000000e+00
3.721433e-03,1.104545e-03,2.335058e-15,1.047466e-03,1.104545e-03,-5.707887e-05,1.047466e-03,4.630431e-13,0.000000e+00,1.047466e-03,0.000000e+00,1.047466e-03,0.000000e+00,4.630431e-13,-3.827472e+02,-3.829006e+02,0.000000e+00,3.403357e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-2.824915e-06,0.000000e+00
3.766819e-03,1.118529e-03,2.334995e-15,1.060504e-03,1.118529e-03,-5.802526e-05,1.060504e-03,4.750948e-13,0.000000e+00,1.060504e-03,0.000000e+00,1.060504e-03,0.000000e+00,4.750948e-13,-3.829449e+02,-3.830982e+02,0.000000e+00,3.403352e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-2.858948e-06,0.000000e+00
3.812206e-03,1.132521e-03,2.334924e-15,1.073549e-03,1.132521e-03,-5.897258e-05,1.073549e-03,4.873095e-13,0.000000e+00,1.073549e-03,0.000000e+00,1.073549e-03,0.000000e+00,4.873095e-13,-3.831437e+02,-3.832970e+02,0.000000e+00,3.403347e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-2.892982e-06,0.000000e+00
3.857593e-03,1.146521e-03,2.334844e-15,1.086600e-03,1.146521e-03,-5.992080e-05,1.086600e-03,4.996874e-13,0.000000e+00,1.086600e-03,0.000000e+00,1.086600e-03,0.000000e+00,4.996874e-13,-3.833436e+02,-3.834968e+02,0.000000e+00,3.403343e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-2.927015e-06,0.000000e+00
3.902980e-03,1.160529e-03,2.334757e-15,1.099659e-03,1.160529e-03,-6.086987e-05,1.099659e-03,5.122287e-13,0.000000e+00,1.099659e-03,0.000000e+00,1.099659e-03,0.000000e+00,5.122287e-13,-3.835446e+02,-3.836978e+02,0.000000e+00,3.403338e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-2.961049e-06,0.000000e+00
3.948368e-03,1.174544e-03,2.334663e-15,1.112724e-03,1.174544e-03,-6.181975e-05,1.112724e-03,5.249337e-13,0.000000e+00,1.112724e-03,0.000000e+00,1.112724e-03,0.000000e+00,5.249337e-13,-3.837467e+02,-3.838999e+02,0.000000e+00,3.403333e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-2.995082e-06,0.000000e+00
3.993755e-03,1.188567e-03,2.334560e-15,1.125797e-03,1.188567e-03,-6.277042e-05,1.125797e-03,5.378024e-13,0.000000e+00,1.125797e-03,0.000000e+00,1.125797e-03,0.000000e+00,5.378024e-13,-3.839498e+02,-3.841030e+02,0.000000e+00,3.403329e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.029115e-06,0.000000e+00
4.039142e-03,1.202598e-03,2.334451e-15,1.138876e-03,1.202598e-03,-6.372182e-05,1.138876e-03,5.508352e-13,0.000000e+00,1.138876e-03,0.000000e+00,1.138876e-03,0.000000e+00,5.508352e-13,-3.841539e+02,-3.843071e+02,0.000000e+00,3.403324e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.063149e-06,0.000000e+00
4.084529e-03,1.216636e-03,2.334335e-15,1.151962e-03,1.216636e-03,-6.467394e-05,1.151962e-03,5.640321e-13,0.000000e+00,1.151962e-03,0.000000e+00,1.151962e-03,0.000000e+00,5.640321e-13,-3.843589e+02,-3.845122e+02,0.000000e+00,3.403319e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.097182e-06,0.000000e+00
4.129917e-03,1.230682e-03,2.334212e-15,1.165055e-03,1.230682e-03,-6.562673e-05,1.165055e-03,5.773935e-13,0.000000e+00,1.165055e-03,0.000000e+00,1.165055e-03,0.000000e+00,5.773935e-13,-3.845650e+02,-3.847184e+02,0.000000e+00,3.403314e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.131215e-06,0.000000e+00
4.175305e-03,1.244736e-03,2.334082e-15,1.178155e-03,1.244736e-03,-6.658015e-05,1.178155e-03,5.909194e-13,0.000000e+00,1.178155e-03,0.000000e+00,1.178155e-03,0.000000e+00,5.909194e-13,-3.847719e+02,-3.849254e+02,0.000000e+00,3.403310e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.165248e-06,0.000000e+00
4.220692e-03,1.258797e-03,2.333945e-15,1.191263e-03,1.258797e-03,-6.753418e-05,1.191263e-03,6.046100e-13,0.000000e+00,1.191263e-03,0.000000e+00,1.191263e-03,0.000000e+00,6.046100e-13,-3.849798e+02,-3.851335e+02,0.000000e+00,3.403305e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.199281e-06,0.000000e+00
4.266080e-03,1.272866e-03,2.333802e-15,1.204377e-03,1.272866e-03,-6.848878e-05,1.204377e-03,6.184656e-13,0.000000e+00,1.204377e-03,0.000000e+00,1.204377e-03,0.000000e+00,6.184656e-13,-3.851886e+02,-3.853424e+02,0.000000e+00,3.403300e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.233314e-06,0.000000e+00
4.311468e-03,1.286942e-03,2.333653e-15,1.217499e-03,1.286942e-03,-6.944391e-05,1.217499e-03,6.324862e-13,0.000000e+00,1.217499e-03,0.000000e+00,1.217499e-03,0.000000e+00,6.324862e-13,-3.853983e+02,-3.855522e+02,0.000000e+00,3.403296e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.267347e-06,0.000000e+00
4.356856e-03,1.301027e-03,2.333498e-15,1.230627e-03,1.301027e-03,-7.039956e-05,1.230627e-03,6.466721e-13,0.000000e+00,1.230627e-03,0.000000e+00,1.230627e-03,0.000000e+00,6.466721e-13,-3.856088e+02,-3.857629e+02,0.000000e+00,3.403291e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.301380e-06,0.000000e+00
4.402244e-03,1.315119e-03,2.333336e-15,1.243763e-03,1.315119e-03,-7.135568e-05,1.243763e-03,6.610234e-13,0.000000e+00,1.243763e-03,0.000000e+00,1.243763e-03,0.000000e+00,6.610234e-13,-3.858202e+02,-3.859745e+02,0.000000e+00,3.403286e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.335413e-06,0.000000e+00
4.447632e-03,1.329218e-03,2.333170e-15,1.256906e-03,1.329218e-03,-7.231225e-05,1.256906e-03,6.755402e-13,0.000000e+00,1.256906e-03,0.000000e+00,1.256906e-03,0.000000e+00,6.755402e-13,-3.860324e+02,-3.861869e+02,0.000000e+00,3.403282e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.369446e-06,0.000000e+00
4.493020e-03,1.343326e-03,2.332997e-15,1.270056e-03,1.343326e-03,-7.326924e-05,1.270056e-03,6.902226e-13,0.000000e+00,1.270056e-03,0.000000e+00,1.270056e-03,0.000000e+00,6.902226e-13,-3.862454e+02,-3.864002e+02,0.000000e+00,3.403277e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.403478e-06,0.000000e+00
4.538408e-03,1.357440e-03,2.332819e-15,1.283214e-03,1.357440e-03,-7.422661e-05,1.283214e-03,7.050709e-13,0.000000e+00,1.283214e-03,0.000000e+00,1.283214e-03,0.000000e+00,7.050709e-13,-3.864591e+02,-3.866142e+02,0.000000e+00,3.403272e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.437511e-06,0.000000e+00
4.583796e-03,1.371563e-03,2.332636e-15,1.296379e-03,1.371563e-03,-7.518435e-05,1.296379e-03,7.200852e-13,0.000000e+00,1.296379e-03,0.000000e+00,1.296379e-03,0.000000e+00,7.200852e-13,-3.866737e+02,-3.868290e+02,0.000000e+00,3.403268e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.471544e-06,0.000000e+00
4.629185e-03,1.385693e-03,2.332448e-15,1.309551e-03,1.385693e-03,-7.614241e-05,1.309551e-03,7.352655e-13,0.000000e+00,1.309551e-03,0.000000e+00,1.309551e-03,0.000000e+00,7.352655e-13,-3.868890e+02,-3.870446e+02,0.000000e+00,3.403263e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.505576e-06,0.000000e+00
4.674573e-03,1.399831e-03,2.332254e-15,1.322730e-03,1.399831e-03,-7.710079e-05,1.322730e-03,7.506120e-13,0.000000e+00,1.322730e-03,0.000000e+00,1.322730e-03,0.000000e+00,7.506120e-13,-3.871050e+02,-3.872609e+02,0.000000e+00,3.403258e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.539609e-06,0.000000e+00
4.719962e-03,1.413977e-03,2.332056e-15,1.335917e-03,1.413977e-03,-7.805944e-05,1.335917e-03,7.661249e-13,0.000000e+00,1.335917e-03,0.000000e+00,1.335917e-03,0.000000e+00,7.661249e-13,-3.873217e+02,-3.874780e+02,0.000000e+00,3.403254e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.573642e-06,0.000000e+00
4.765350e-03,1.428130e-03,2.331853e-15,1.349111e-03,1.428130e-03,-7.901835e-05,1.349111e-03,7.818041e-13,0.000000e+00,1.349111e-03,0.000000e+00,1.349111e-03,0.000000e+00,7.818041e-13,-3.875391e+02,-3.876957e+02,0.000000e+00,3.403249e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.607674e-06,0.000000e+00
4.810739e-03,1.442291e-03,2.331646e-15,1.362313e-03,1.442291e-03,-7.997748e-05,1.362313e-03,7.976499e-13,0.000000e+00,1.362313e-03,0.000000e+00,1.362313e-03,0.000000e+00,7.976499e-13,-3.877572e+02,-3.879142e+02,0.000000e+00,3.403244e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.641707e-06,0.000000e+00
4.856128e-03,1.456459e-03,2.331434e-15,1.375522e-03,1.456459e-03,-8.093682e-05,1.375522e-03,8.136624e-13,0.000000e+00,1.375522e-03,0.000000e+00,1.375522e-03,0.000000e+00,8.136624e-13,-3.879760e+02,-3.881334e+02,0.000000e+00,3.403240e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.675739e-06,0.000000e+00
4.901517e-03,1.470635e-03,2.331218e-15,1.388739e-03,1.470635e-03,-8.189634e-05,1.388739e-03,8.298415e-13,0.000000e+00,1.388739e-03,0.000000e+00,1.388739e-03,0.000000e+00,8.298415e-13,-3.881954e+02,-3.883532e+02,0.000000e+00,3.403235e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.709771e-06,0.000000e+00
4.946906e-03,1.484819e-03,2.330997e-15,1.401963e-03,1.484819e-03,-8.285602e-05,1.401963e-03,8.461875e-13,0.000000e+00,1.401963e-03,0.000000e+00,1.401963e-03,0.000000e+00,8.461875e-13,-3.884154e+02,-3.885736e+02,0.000000e+00,3.403230e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.743804e-06,0.000000e+00
4.992295e-03,1.499010e-03,2.330773e-15,1.415194e-03,1.499010e-03,-8.381583e-05,1.415194e-03,8.627003e-13,0.000000e+00,1.415194e-03,0.000000e+00,1.415194e-03,0.000000e+00,8.627003e-13,-3.886361e+02,-3.887947e+02,0.000000e+00,3.403226e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.777836e-06,0.000000e+00
5.037684e-03,1.513209e-03,2.330545e-15,1.428433e-03,1.513209e-03,-8.477575e-05,1.428433e-03,8.793802e-13,0.000000e+00,1.428433e-03,0.000000e+00,1.428433e-03,0.000000e+00,8.793802e-13,-3.888573e+02,-3.890163e+02,0.000000e+00,3.403221e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.811868e-06,0.000000e+00
5.083073e-03,1.527416e-03,2.330313e-15,1.441680e-03,1.527416e-03,-8.573577e-05,1.441680e-03,8.962271e-13,0.000000e+00,1.441680e-03,0.000000e+00,1.441680e-03,0.000000e+00,8.962271e-13,-3.890791e+02,-3.892386e+02,0.000000e+00,3.403217e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.845900e-06,0.000000e+00
5.128463e-03,1.541630e-03,2.330077e-15,1.454934e-03,1.541630e-03,-8.669585e-05,1.454934e-03,9.132411e-13,0.000000e+00,1.454934e-03,0.000000e+00,1.454934e-03,0.000000e+00,9.132411e-13,-3.893015e+02,-3.894615e+02,0.000000e+00,3.403212e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.879932e-06,0.000000e+00
5.173852e-03,1.555852e-03,2.329838e-15,1.468196e-03,1.555852e-03,-8.765598e-05,1.468196e-03,9.304223e-13,0.000000e+00,1.468196e-03,0.000000e+00,1.468196e-03,0.000000e+00,9.304223e-13,-3.895245e+02,-3.896849e+02,0.000000e+00,3.403207e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.913964e-06,0.000000e+00
5.219242e-03,1.570082e-03,2.329596e-15,1.481465e-03,1.570082e-03,-8.861614e-05,1.481465e-03,9.477707e-13,0.000000e+00,1.481465e-03,0.000000e+00,1.481465e-03,0.000000e+00,9.477707e-13,-3.897480e+02,-3.899089e+02,0.000000e+00,3.403203e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.947996e-06,0.000000e+00
5.264631e-03,1.584319e-03,2.329350e-15,1.494742e-03,1.584319e-03,-8.957631e-05,1.494742e-03,9.652864e-13,0.000000e+00,1.494742e-03,0.000000e+00,1.494742e-03,0.000000e+00,9.652864e-13,-3.899720e+02,-3.901334e+02,0.000000e+00,3.403198e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.982028e-06,0.000000e+00
5.310021e-03,1.598564e-03,2.329101e-15,1.508027e-03,1.598564e-03,-9.053647e-05,1.508027e-03,9.829694e-13,0.000000e+00,1.508027e-03,0.000000e+00,1.508027e-03,0.000000e+00,9.829694e-13,-3.901965e+02,-3.903584e+02,0.000000e+00,3.403194e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-4.016060e-06,0.000000e+00
5.355411e-03,1.612816e-03,2.328850e-15,1.521319e-03,1.612816e-03,-9.149660e-05,1.521319e-03,1.000820e-12,0.000000e+00,1.521319e-03,0.000000e+00,1.521319e-03,0.000000e+00,1.000820e-12,-3.904215e+02,-3.905840e+02,0.000000e+00,3.403189e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-4.050092e-06,0.000000e+00
5.400800e-03,1.627076e-03,2.328595e-15,1.534619e-03,1.627076e-03,-9.245668e-05,1.534619e-03,1.018838e-12,0.000000e+00,1.534619e-03,0.000000e+00,1.534619e-03,0.000000e+00,1.018838e-12,-3.906469e+02,-3.908100e+02,0.000000e+00,3.403184e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-4.084124e-06,0.000000e+00
5.446190e-03,1.641344e-03,2.328338e-15,1.547927e-03,1.641344e-03,-9.341670e-05,1.547927e-03,1.037023e-12,0.000000e+00,1.547927e-03,0.000000e+00,1.547927e-03,0.000000e+00,1.037023e-12,-3.908729e+02,-3.910365e+02,0.000000e+00,3.403180e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-4.118156e-06,0.000000e+00
5.491580e-03,1.655619e-03,2.328078e-15,1.561242e-03,1.655619e-03,-9.437664e-05,1.561242e-03,1.055375e-12,0.000000e+00,1.561242e-03,0.000000e+00,1.561242e-03,0.000000e+00,1.055375e-12,-3.910993e+02,-3.912635e+02,0.000000e+00,3.403175e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-4.152188e-06,0.000000e+00
5.536970e-03,1.669902e-03,2.327815e-15,1.574566e-03,1.669902e-03,-9.533648e-05,1.574566e-03,1.073895e-12,0.000000e+00,1.574566e-03,0.000000e+00,1.574566e-03,0.000000e+00,1.073895e-12,-3.913261e+02,-3.914909e+02,0.000000e+00,3.403171e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-4.186219e-06,0.000000e+00
5.582361e-03,1.684193e-03,2.327550e-15,1.587896e-03,1.684193e-03,-9.629620e-05,1.587896e-03,1.092583e-12,0.000000e+00,1.587896e-03,0.000000e+00,1.587896e-03,0.000000e+00,1.092583e-12,-3.915534e+02,-3.917188e+02,0.000000e+00,3.403166e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-4.220251e-06,0.000000e+00
5.627751e-03,1.698491e-03,2.327283e-15,1.601235e-03,1.698491e-03,-9.725580e-05,1.601235e-03,1.111438e-12,0.000000e+00,1.601235e-03,0.000000e+00,1.601235e-03,0.000000e+00,1.111438e-12,-3.917810e+02,-3.919470e+02,0.000000e+00,3.403162e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-4.254283e-06,0.000000e+00
5.673141e-03,1.712797e-03,2.327013e-15,1.614581e-03,1.712797e-03,-9.821526e-05,1.614581e-03,1.130461e-12,0.000000e+00,1.614581e-03,0.000000e+00,1.614581e-03,0.000000e+00,1.130461e-12,-3.920091e+02,-3.921757e+02,0.000000e+00,3.403157e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-4.288314e-06,0.000000e+00
5.718532e-03,1.727110e-03,2.326741e-15,1.627936e-03,1.727110e-03,-9.917455e-05,1.627936e-03,1.149651e-12,0.000000e+00,1.627936e-03,0.000000e+00,1.627936e-03,0.000000e+00,1.149651e-12,-3.922376e+02,-3.924048e+02,0.000000e+00,3.403153e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-4.322346e-06,0.000000e+00
5.763922e-03,1.741431e-03,2.326468e-15,1.641297e-03,1.741431e-03,-1.001337e-04,1.641297e-03,1.169008e-12,0.000000e+00,1.641297e-03,0.000000e+00,1.641297e-03,0.000000e+00,1.169008e-12,-3.924664e+02,-3.926343e+02,0.000000e+00,3.403148e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-4.356377e-06,0.000000e+00
5.809313e-03,1.755760e-03,2.326192e-15,1.654667e-03,1.755760e-03,-1.010926e-04,1.654667e-03,1.188533e-12,0.000000e+00,1.654667e-03,0.000000e+00,1.654667e-03,0.000000e+00,1.188533e-12,-3.926956e+02,-3.928642e+02,0.000000e+00,3.403144e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-4.390409e-06,0.000000e+00
5.854703e-03,1.770096e-03,2.325915e-15,1.668045e-03,1.770096e-03,-1.020513e-04,1.668045e-03,1.208225e-12,0.000000e+00,1.668045e-03,0.000000e+00,1.668045e-03,0.000000e+00,1.208225e-12,-3.929251e+02,-3.930944e+02,0.000000e+00,3.403139e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-4.424440e-06,0.000000e+00
5.900094e-03,1.784440e-03,2.325635e-15,1.681430e-03,1.784440e-03,-1.030099e-04,1.681430e-03,1.228085e-12,0.000000e+00,1.681430e-03,0.000000e+00,1.681430e-03,0.000000e+00,1.228085e-12,-3.931550e+02,-3.933249e+02,0.000000e+00,3.403135e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-4.458471e-06,0.000000e+00
5.945485e-03,1.798791e-03,2.325355e-15,1.694823e-03,1.798791e-03,-1.039682e-04,1.694823e-03,1.248112e-12,0.000000e+00,1.694823e-03,0.000000e+00,1.694823e-03,0.000000e+00,1.248112e-12,-3.933852e+02,-3.935558e+02,0.000000e+00,3.403130e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-4.492503e-06,0.000000e+00
5.990876e-03,1.813151e-03,2.325072e-15,1.708224e-03,1.813151e-03,-1.049262e-04,1.708224e-03,1.268307e-12,0.000000e+00,1.708224e-03,0.000000e+00,1.708224e-03,0.000000e+00,1.268307e-12,-3.936157e+02,-3.937870e+02,0.000000e+00,3.403126e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-4.526534e-06,0.000000e+00
6.036267e-03,1.827517e-03,2.324789e-15,1.721633e-03,1.827517e-03,-1.058840e-04,1.721633e-03,1.288668e-12,0.000000e+00,1.721633e-03,0.000000e+00,1.721633e-03,0.000000e+00,1.288668e-12,-3.938465e+02,-3.940186e+02,0.000000e+00,3.403121e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-4.560565e-06,0.000000e+00
6.081658e-03,1.841892e-03,2.324504e-15,1.735050e-03,1.841892e-03,-1.068416e-04,1.735050e-03,1.309197e-12,0.000000e+00,1.735050e-03,0.000000e+00,1.735050e-03,0.000000e+00,1.309197e-12,-3.940776e+02,-3.942504e+02,0.000000e+00,3.403117e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-4.594596e-06,0.000000e+00
6.127049e-03,1.856274e-03,2.324217e-15,1.748475e-03,1.856274e-03,-1.077988e-04,1.748475e-03,1.329894e-12,0.000000e+00,1.748475e-03,0.000000e+00,1.748475e-03,0.000000e+00,1.329894e-12,-3.943090e+02,-3.944825e+02,0.000000e+00,3.403112e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-4.628627e-06,0.000000e+00
6.172440e-03,1.870663e-03,2.323930e-15,1.761907e-03,1.870663e-03,-1.087558e-04,1.761907e-03,1.350757e-12,0.000000e+00,1.761907e-03,0.000000e+00,1.761907e-03,0.000000e+00,1.350757e-12,-3.945407e+02,-3.947149e+02,0.000000e+00,3.403108e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-4.662659e-06,0.000000e+00
6.217832e-03,1.885060e-03,2.323641e-15,1.775348e-03,1.885060e-03,-1.097125e-04,1.775348e-03,1.371787e-12,0.000000e+00,1.775348e-03,0.000000e+00,1.775348e-03,0.000000e+00,1.371787e-12,-3.947726e+02,-3.949476e+02,0.000000e+00,3.403103e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-4.696690e-06,0.000000e+00
6.263223e-03,1.899465e-03,2.323352e-15,1.788796e-03,1.899465e-03,-1.106689e-04,1.788796e-03,1.392985e-12,0.000000e+00,1.788796e-03,0.000000e+00,1.788796e-03,0.000000e+00,1.392985e-12,-3.950048e+02,-3.951806e+02,0.000000e+00,3.403099e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-4.730721e-06,0.000000e+00
6.308615e-03,1.913878e-03,2.323061e-15,1.802253e-03,1.913878e-03,-1.116250e-04,1.802253e-03,1.414349e-12,0.000000e+00,1.802253e-03,0.000000e+00,1.802253e-03,0.000000e+00,1.414349e-12,-3.952372e+02,-3.954137e+02,0.000000e+00,3.403094e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-4.764751e-06,0.000000e+00
